Store_Dept_Date,Weekly_Sales
1_24_2013-01-25,2918.72
1_25_2013-01-25,3322.51
1_26_2013-01-25,3857.37
1_27_2013-01-25,689.17
1_28_2013-01-25,322.12
1_29_2013-01-25,2457.31
1_30_2013-01-25,1842.2
1_31_2013-01-25,1396.62
1_32_2013-01-25,4809.14
1_33_2013-01-25,2511.83
1_34_2013-01-25,7885.38
1_35_2013-01-25,1376.93
1_36_2013-01-25,586.49
1_37_2013-01-25,2278.6
1_38_2013-01-25,65817.46
1_40_2013-01-25,57819.87
1_41_2013-01-25,282
1_42_2013-01-25,6961.76
1_44_2013-01-25,4340.94
1_46_2013-01-25,16304.6
1_48_2013-01-25,236
1_49_2013-01-25,1077.36
1_52_2013-01-25,3861.34
1_54_2013-01-25,10
1_55_2013-01-25,9248.23
1_56_2013-01-25,1438.75
1_58_2013-01-25,2315
1_59_2013-01-25,194.98
1_60_2013-01-25,827.2
1_67_2013-01-25,3364.06
1_71_2013-01-25,1766.82
1_72_2013-01-25,39918.87
1_74_2013-01-25,10969.83
1_79_2013-01-25,30624.72
1_80_2013-01-25,19254.51
1_81_2013-01-25,31098.43
1_82_2013-01-25,16034
1_83_2013-01-25,5464
1_85_2013-01-25,3818.23
1_87_2013-01-25,52151.9
1_90_2013-01-25,82471.61
1_91_2013-01-25,60429.67
1_92_2013-01-25,106479.586
1_93_2013-01-25,64882.37
1_94_2013-01-25,58256.37
1_95_2013-01-25,102202.04
1_96_2013-01-25,36851.92
1_97_2013-01-25,32830.52
1_98_2013-01-25,11445.78
1_99_2013-01-25,100
1_1_2013-02-01,23510.49
1_2_2013-02-01,48563.69
1_3_2013-02-01,8521.62
1_4_2013-02-01,44936.96
1_5_2013-02-01,28307.43
1_6_2013-02-01,1511.66
1_7_2013-02-01,17500.24
1_8_2013-02-01,28836.18
1_9_2013-02-01,8411.77
1_10_2013-02-01,20201.51
1_11_2013-02-01,17059.41
1_12_2013-02-01,9318.1
1_13_2013-02-01,43746.89
1_14_2013-02-01,15652.72
1_16_2013-02-01,20466.72
1_17_2013-02-01,12994.45
1_18_2013-02-01,5359.14
1_19_2013-02-01,1768.9
1_20_2013-02-01,4729.02
1_21_2013-02-01,9722.09
1_22_2013-02-01,8420.34
1_23_2013-02-01,20374.68
1_24_2013-02-01,5455.8
1_25_2013-02-01,6724.13
1_26_2013-02-01,6969.74
1_27_2013-02-01,905.99
1_28_2013-02-01,199.93
1_29_2013-02-01,3111.13
1_30_2013-02-01,3171.44
1_31_2013-02-01,1396.62
1_32_2013-02-01,8955.94
1_33_2013-02-01,5909.09
1_34_2013-02-01,15948.94
1_35_2013-02-01,1848.54
1_36_2013-02-01,1271.66
1_37_2013-02-01,3009.44
1_38_2013-02-01,81310.88
1_40_2013-02-01,68427.08
1_41_2013-02-01,1025.5
1_42_2013-02-01,7163.58
1_44_2013-02-01,4472.66
1_45_2013-02-01,11.47
1_46_2013-02-01,17733.37
1_48_2013-02-01,1593
1_49_2013-02-01,3578.03
1_52_2013-02-01,2377.08
1_54_2013-02-01,28.92
1_55_2013-02-01,11695.12
1_56_2013-02-01,4131.49
1_58_2013-02-01,2500
1_59_2013-02-01,133.83
1_60_2013-02-01,1022
1_67_2013-02-01,3485.34
1_71_2013-02-01,3758.36
1_72_2013-02-01,62524.58
1_74_2013-02-01,10969.83
1_79_2013-02-01,46501.08
1_80_2013-02-01,19943.02
1_81_2013-02-01,32117.05
1_82_2013-02-01,20420.49
1_83_2013-02-01,7454.5
1_85_2013-02-01,2548.97
1_87_2013-02-01,65266.57
1_90_2013-02-01,88941.55
1_91_2013-02-01,62018.23
1_92_2013-02-01,106479.586
1_93_2013-02-01,77548.75
1_94_2013-02-01,61039.78
1_95_2013-02-01,106479.586
1_96_2013-02-01,38391.46
1_97_2013-02-01,40785.39
1_98_2013-02-01,14740.14
1_99_2013-02-01,365
1_1_2013-02-08,37887.17
1_2_2013-02-08,54322.24
1_3_2013-02-08,8534.77
1_4_2013-02-08,41566.55
1_5_2013-02-08,28307.43
1_6_2013-02-08,2888.24
1_7_2013-02-08,17500.24
1_8_2013-02-08,27586.16
1_9_2013-02-08,7712.09
1_10_2013-02-08,21775.29
1_11_2013-02-08,17059.41
1_12_2013-02-08,12338.08
1_13_2013-02-08,43746.89
1_14_2013-02-08,15652.72
1_16_2013-02-08,18733.02
1_17_2013-02-08,8128.57
1_18_2013-02-08,9827.27
1_19_2013-02-08,1768.9
1_20_2013-02-08,4729.02
1_21_2013-02-08,8013.36
1_22_2013-02-08,7327.5
1_23_2013-02-08,25581.44
1_24_2013-02-08,5455.8
1_25_2013-02-08,6578.83
1_26_2013-02-08,9120.37
1_27_2013-02-08,830.73
1_28_2013-02-08,199.93
1_29_2013-02-08,2499.72
1_30_2013-02-08,2370.66
1_31_2013-02-08,1396.62
1_32_2013-02-08,8955.94
1_33_2013-02-08,5546.97
1_34_2013-02-08,10085.87
1_35_2013-02-08,1694
1_36_2013-02-08,1271.66
1_37_2013-02-08,3009.44
1_38_2013-02-08,98220.41
1_40_2013-02-08,65110.73
1_41_2013-02-08,1025.5
1_42_2013-02-08,7163.58
1_44_2013-02-08,5778.82
1_45_2013-02-08,11.47
1_46_2013-02-08,17733.37
1_48_2013-02-08,2166
1_49_2013-02-08,3578.03
1_52_2013-02-08,2542.17
1_55_2013-02-08,11695.12
1_56_2013-02-08,4131.49
1_58_2013-02-08,1995
1_59_2013-02-08,219.64
1_60_2013-02-08,1022
1_67_2013-02-08,4024.76
1_71_2013-02-08,3435.09
1_72_2013-02-08,98104.8
1_74_2013-02-08,10969.83
1_79_2013-02-08,45342.21
1_80_2013-02-08,20833.84
1_81_2013-02-08,32117.05
1_82_2013-02-08,20420.49
1_83_2013-02-08,7454.5
1_85_2013-02-08,2548.97
1_87_2013-02-08,59487.05
1_90_2013-02-08,89889.86
1_91_2013-02-08,71520.23
1_92_2013-02-08,106479.586
1_93_2013-02-08,71851.93
1_94_2013-02-08,65343.75
1_95_2013-02-08,106479.586
1_96_2013-02-08,39196.45
1_97_2013-02-08,40785.39
1_98_2013-02-08,16837.3
1_99_2013-02-08,2855
1_1_2013-02-15,23510.49
1_2_2013-02-15,46085.47
1_3_2013-02-15,8104.32
1_4_2013-02-15,37400.31
1_5_2013-02-15,38096.04
1_6_2013-02-15,2888.24
1_7_2013-02-15,16849.62
1_8_2013-02-15,27818.83
1_9_2013-02-15,7712.09
1_10_2013-02-15,20201.51
1_11_2013-02-15,15860.33
1_12_2013-02-15,9262.33
1_13_2013-02-15,43746.89
1_14_2013-02-15,18574.25
1_16_2013-02-15,18733.02
1_17_2013-02-15,11684.73
1_18_2013-02-15,3741.39
1_19_2013-02-15,969.4
1_20_2013-02-15,6051.57
1_21_2013-02-15,8467.27
1_22_2013-02-15,9459.27
1_23_2013-02-15,21973.08
1_24_2013-02-15,7473.32
1_25_2013-02-15,5663.27
1_26_2013-02-15,4163.38
1_27_2013-02-15,1208.22
1_28_2013-02-15,315.44
1_29_2013-02-15,2499.72
1_30_2013-02-15,2208.42
1_31_2013-02-15,1396.62
1_32_2013-02-15,5567.49
1_33_2013-02-15,6395.77
1_34_2013-02-15,10085.87
1_35_2013-02-15,1694
1_36_2013-02-15,1763.4
1_37_2013-02-15,3542.89
1_38_2013-02-15,98220.41
1_40_2013-02-15,55272.9
1_41_2013-02-15,1025.5
1_42_2013-02-15,8345.37
1_44_2013-02-15,5778.82
1_45_2013-02-15,11.47
1_46_2013-02-15,19635.24
1_48_2013-02-15,1047
1_49_2013-02-15,2559.97
1_52_2013-02-15,2169.68
1_54_2013-02-15,252.64
1_55_2013-02-15,18555.99
1_56_2013-02-15,4131.49
1_58_2013-02-15,1995
1_59_2013-02-15,132.13
1_60_2013-02-15,949.8
1_67_2013-02-15,5349.67
1_71_2013-02-15,3515.94
1_72_2013-02-15,98104.8
1_74_2013-02-15,10969.83
1_79_2013-02-15,36855.68
1_80_2013-02-15,20426.69
1_81_2013-02-15,32122.26
1_82_2013-02-15,20420.49
1_83_2013-02-15,4983.9
1_85_2013-02-15,2548.97
1_87_2013-02-15,52872.73
1_90_2013-02-15,89889.86
1_91_2013-02-15,71520.23
1_92_2013-02-15,106479.586
1_93_2013-02-15,71851.93
1_94_2013-02-15,62887.85
1_95_2013-02-15,106479.586
1_96_2013-02-15,39196.45
1_97_2013-02-15,41807.62
1_98_2013-02-15,14590.46
1_99_2013-02-15,310
1_1_2013-02-22,23510.49
1_2_2013-02-22,47080.12
1_3_2013-02-22,8104.32
1_4_2013-02-22,37400.31
1_5_2013-02-22,30642.53
1_6_2013-02-22,2987.07
1_7_2013-02-22,16849.62
1_8_2013-02-22,27897.09
1_9_2013-02-22,7712.09
1_10_2013-02-22,20201.51
1_11_2013-02-22,15860.33
1_12_2013-02-22,9262.33
1_13_2013-02-22,43746.89
1_14_2013-02-22,14690.27
1_16_2013-02-22,18344.1
1_17_2013-02-22,11684.73
1_18_2013-02-22,9178.48
1_19_2013-02-22,969.4
1_20_2013-02-22,4584.32
1_21_2013-02-22,8467.27
1_22_2013-02-22,7327.5
1_23_2013-02-22,21973.08
1_24_2013-02-22,7473.32
1_25_2013-02-22,5101.56
1_26_2013-02-22,4163.38
1_27_2013-02-22,1208.22
1_28_2013-02-22,315.44
1_29_2013-02-22,2499.72
1_30_2013-02-22,2370.66
1_31_2013-02-22,1396.62
1_32_2013-02-22,5637.52
1_33_2013-02-22,5083.75
1_34_2013-02-22,16632.06
1_35_2013-02-22,1694
1_36_2013-02-22,1271.66
1_37_2013-02-22,2952.33
1_38_2013-02-22,98220.41
1_40_2013-02-22,63913.1
1_41_2013-02-22,1025.5
1_42_2013-02-22,7332.1
1_44_2013-02-22,5778.82
1_45_2013-02-22,11.47
1_46_2013-02-22,19635.24
1_48_2013-02-22,249
1_49_2013-02-22,2225.37
1_52_2013-02-22,2169.68
1_54_2013-02-22,252.64
1_55_2013-02-22,11695.12
1_56_2013-02-22,4131.49
1_58_2013-02-22,2170
1_59_2013-02-22,219.64
1_60_2013-02-22,949.8
1_67_2013-02-22,6833.81
1_71_2013-02-22,2477.4
1_72_2013-02-22,57718.19
1_74_2013-02-22,10969.83
1_79_2013-02-22,27676.43
1_80_2013-02-22,18713.54
1_81_2013-02-22,30941.49
1_82_2013-02-22,20420.49
1_83_2013-02-22,7386.27
1_85_2013-02-22,3818.23
1_87_2013-02-22,52872.73
1_90_2013-02-22,81860.08
1_91_2013-02-22,61875.25
1_92_2013-02-22,106479.586
1_93_2013-02-22,73731.31
1_94_2013-02-22,71351.89
1_95_2013-02-22,106479.586
1_96_2013-02-22,39170.31
1_97_2013-02-22,36028.46
1_98_2013-02-22,14590.46
1_1_2013-03-01,23510.49
1_2_2013-03-01,48563.69
1_3_2013-03-01,8534.77
1_4_2013-03-01,34451.9
1_5_2013-03-01,25492.21
1_6_2013-03-01,2776.97
1_7_2013-03-01,17500.24
1_8_2013-03-01,29103.56
1_9_2013-03-01,11119.09
1_10_2013-03-01,22807.66
1_11_2013-03-01,15350.01
1_12_2013-03-01,9262.33
1_13_2013-03-01,38015.36
1_14_2013-03-01,16193.63
1_16_2013-03-01,30437.18
1_17_2013-03-01,9728.55
1_18_2013-03-01,1023.65
1_19_2013-03-01,926.07
1_20_2013-03-01,5226.67
1_21_2013-03-01,9722.09
1_22_2013-03-01,8744.04
1_23_2013-03-01,23356.66
1_24_2013-03-01,7473.32
1_25_2013-03-01,6578.83
1_26_2013-03-01,5998.6
1_27_2013-03-01,531.65
1_28_2013-03-01,390.74
1_29_2013-03-01,3111.13
1_30_2013-03-01,2370.66
1_31_2013-03-01,1396.62
1_32_2013-03-01,7118.97
1_33_2013-03-01,5669.24
1_34_2013-03-01,12282.21
1_35_2013-03-01,1520.29
1_36_2013-03-01,630.25
1_37_2013-03-01,3551.22
1_38_2013-03-01,91450.24
1_40_2013-03-01,68427.08
1_41_2013-03-01,1677
1_42_2013-03-01,7163.58
1_44_2013-03-01,4356.74
1_46_2013-03-01,20821.69
1_47_2013-03-01,198
1_48_2013-03-01,1573
1_49_2013-03-01,4025.75
1_52_2013-03-01,2169.68
1_54_2013-03-01,46.68
1_55_2013-03-01,18555.99
1_56_2013-03-01,5974.74
1_58_2013-03-01,1883
1_59_2013-03-01,183.24
1_60_2013-03-01,1413.6
1_67_2013-03-01,3615.49
1_71_2013-03-01,3040.72
1_72_2013-03-01,33042.47
1_74_2013-03-01,10969.83
1_79_2013-03-01,37942.13
1_80_2013-03-01,19270.99
1_81_2013-03-01,32742.74
1_82_2013-03-01,21963.11
1_83_2013-03-01,8450.89
1_85_2013-03-01,3818.23
1_87_2013-03-01,63903.03
1_90_2013-03-01,88941.55
1_91_2013-03-01,59382.04
1_92_2013-03-01,106479.586
1_93_2013-03-01,81868.04
1_94_2013-03-01,73687.58
1_95_2013-03-01,106479.586
1_96_2013-03-01,32918.5
1_97_2013-03-01,36028.46
1_98_2013-03-01,11424.42
1_1_2013-03-08,23510.49
1_2_2013-03-08,48563.69
1_3_2013-03-08,8534.77
1_4_2013-03-08,41897.55
1_5_2013-03-08,29345.72
1_6_2013-03-08,2776.97
1_7_2013-03-08,17500.24
1_8_2013-03-08,28327.99
1_9_2013-03-08,16040.38
1_10_2013-03-08,23748.06
1_11_2013-03-08,16633.83
1_12_2013-03-08,9262.33
1_13_2013-03-08,43746.89
1_14_2013-03-08,14585.64
1_16_2013-03-08,22984.05
1_17_2013-03-08,10461.07
1_18_2013-03-08,1023.65
1_19_2013-03-08,1754.82
1_20_2013-03-08,3078.13
1_21_2013-03-08,7486.59
1_22_2013-03-08,8744.04
1_23_2013-03-08,18435.16
1_24_2013-03-08,5455.8
1_25_2013-03-08,6578.83
1_26_2013-03-08,7718.13
1_27_2013-03-08,913.01
1_28_2013-03-08,225.9
1_29_2013-03-08,2179.34
1_30_2013-03-08,2882.4
1_31_2013-03-08,1396.62
1_32_2013-03-08,6974.93
1_33_2013-03-08,5546.97
1_34_2013-03-08,14492.12
1_35_2013-03-08,1706.35
1_36_2013-03-08,630.25
1_37_2013-03-08,3551.22
1_38_2013-03-08,89483.58
1_40_2013-03-08,65110.73
1_41_2013-03-08,1677
1_42_2013-03-08,7163.58
1_44_2013-03-08,4480.61
1_46_2013-03-08,20821.69
1_48_2013-03-08,198
1_49_2013-03-08,2559.97
1_52_2013-03-08,2115.35
1_55_2013-03-08,11695.12
1_56_2013-03-08,5974.74
1_58_2013-03-08,1883
1_59_2013-03-08,183.24
1_60_2013-03-08,1161
1_67_2013-03-08,3364.06
1_71_2013-03-08,3040.72
1_72_2013-03-08,33042.47
1_74_2013-03-08,10969.83
1_79_2013-03-08,39196.18
1_80_2013-03-08,21007.2
1_81_2013-03-08,32117.05
1_82_2013-03-08,21963.11
1_83_2013-03-08,8761.59
1_85_2013-03-08,3618.6
1_87_2013-03-08,59487.05
1_90_2013-03-08,93174.12
1_91_2013-03-08,67677.85
1_92_2013-03-08,106479.586
1_93_2013-03-08,78488.09
1_94_2013-03-08,68132.38
1_95_2013-03-08,106479.586
1_96_2013-03-08,39417.56
1_97_2013-03-08,36028.46
1_98_2013-03-08,13146.9
1_1_2013-03-15,23510.49
1_2_2013-03-15,45108.22
1_3_2013-03-15,7039.74
1_4_2013-03-15,38125.32
1_5_2013-03-15,29345.72
1_6_2013-03-15,2776.97
1_7_2013-03-15,16849.62
1_8_2013-03-15,27351.02
1_9_2013-03-15,16040.38
1_10_2013-03-15,21167.42
1_11_2013-03-15,16737.88
1_12_2013-03-15,12565.06
1_13_2013-03-15,43746.89
1_14_2013-03-15,14311.83
1_16_2013-03-15,51103.29
1_17_2013-03-15,11684.73
1_18_2013-03-15,1630.41
1_19_2013-03-15,1192.58
1_20_2013-03-15,2557.72
1_21_2013-03-15,7223.96
1_22_2013-03-15,7393.7
1_23_2013-03-15,20704.87
1_24_2013-03-15,5455.8
1_25_2013-03-15,6578.83
1_26_2013-03-15,7499.33
1_27_2013-03-15,689.17
1_28_2013-03-15,363.25
1_29_2013-03-15,1952.62
1_30_2013-03-15,2882.4
1_31_2013-03-15,1396.62
1_32_2013-03-15,6974.93
1_33_2013-03-15,5546.97
1_34_2013-03-15,14492.12
1_35_2013-03-15,1783
1_36_2013-03-15,1391
1_37_2013-03-15,2566.42
1_38_2013-03-15,65817.46
1_40_2013-03-15,57819.87
1_41_2013-03-15,1677
1_42_2013-03-15,8730.84
1_44_2013-03-15,4682.64
1_46_2013-03-15,18516.63
1_48_2013-03-15,1130
1_49_2013-03-15,3578.03
1_52_2013-03-15,2099.8
1_54_2013-03-15,71.84
1_55_2013-03-15,11695.12
1_56_2013-03-15,10051.32
1_58_2013-03-15,1883
1_59_2013-03-15,219.64
1_60_2013-03-15,827.2
1_67_2013-03-15,3895.69
1_71_2013-03-15,3435.09
1_72_2013-03-15,31758.32
1_74_2013-03-15,10969.83
1_79_2013-03-15,32723.28
1_80_2013-03-15,19943.94
1_81_2013-03-15,31857.92
1_82_2013-03-15,21132.05
1_83_2013-03-15,5968.75
1_85_2013-03-15,3818.23
1_87_2013-03-15,48475.66
1_90_2013-03-15,92950.15
1_91_2013-03-15,73204.67
1_92_2013-03-15,106479.586
1_93_2013-03-15,81868.04
1_94_2013-03-15,73864.24
1_95_2013-03-15,106479.586
1_96_2013-03-15,37113.21
1_97_2013-03-15,36028.46
1_98_2013-03-15,13146.9
1_1_2013-03-22,20881.1
1_2_2013-03-22,44411.95
1_3_2013-03-22,6980.35
1_4_2013-03-22,38125.32
1_5_2013-03-22,28307.43
1_6_2013-03-22,2544.72
1_7_2013-03-22,14254.17
1_8_2013-03-22,27351.02
1_9_2013-03-22,14371.26
1_10_2013-03-22,21167.42
1_11_2013-03-22,18545.79
1_12_2013-03-22,12109.21
1_13_2013-03-22,43746.89
1_14_2013-03-22,14690.27
1_16_2013-03-22,42549.38
1_17_2013-03-22,8128.57
1_18_2013-03-22,9596.46
1_19_2013-03-22,1768.9
1_20_2013-03-22,5264.6
1_21_2013-03-22,8410.81
1_22_2013-03-22,6504.93
1_23_2013-03-22,25581.44
1_24_2013-03-22,5753.71
1_25_2013-03-22,7025.15
1_26_2013-03-22,4163.38
1_27_2013-03-22,768.47
1_28_2013-03-22,783.49
1_29_2013-03-22,1963.12
1_30_2013-03-22,2489.48
1_31_2013-03-22,1396.62
1_32_2013-03-22,7566.56
1_33_2013-03-22,5083.75
1_34_2013-03-22,15712.57
1_35_2013-03-22,1728
1_36_2013-03-22,1391
1_37_2013-03-22,2893.65
1_38_2013-03-22,78072.5
1_40_2013-03-22,55272.9
1_41_2013-03-22,689
1_42_2013-03-22,8730.84
1_44_2013-03-22,4682.64
1_46_2013-03-22,18516.63
1_48_2013-03-22,1651
1_49_2013-03-22,2225.37
1_52_2013-03-22,1800.89
1_54_2013-03-22,85.76
1_55_2013-03-22,11695.12
1_56_2013-03-22,8454.35
1_58_2013-03-22,2170
1_59_2013-03-22,219.64
1_60_2013-03-22,827.2
1_67_2013-03-22,3383.76
1_71_2013-03-22,2012.68
1_72_2013-03-22,29710.62
1_74_2013-03-22,10969.83
1_79_2013-03-22,29874.35
1_80_2013-03-22,18713.54
1_81_2013-03-22,30941.49
1_82_2013-03-22,20526.27
1_83_2013-03-22,7386.27
1_85_2013-03-22,4451.85
1_87_2013-03-22,48475.66
1_90_2013-03-22,81860.08
1_91_2013-03-22,61875.25
1_92_2013-03-22,106479.586
1_93_2013-03-22,73731.31
1_94_2013-03-22,71351.89
1_95_2013-03-22,106479.586
1_96_2013-03-22,37654.84
1_97_2013-03-22,36028.46
1_98_2013-03-22,14590.46
1_1_2013-03-29,18014.22
1_2_2013-03-29,45817.07
1_3_2013-03-29,7039.74
1_4_2013-03-29,36586.52
1_5_2013-03-29,22392.09
1_6_2013-03-29,3496.53
1_7_2013-03-29,16849.62
1_8_2013-03-29,27530.29
1_9_2013-03-29,13107.27
1_10_2013-03-29,21167.42
1_11_2013-03-29,14415.81
1_12_2013-03-29,9262.33
1_13_2013-03-29,43746.89
1_14_2013-03-29,14690.27
1_16_2013-03-29,34604.29
1_17_2013-03-29,8128.57
1_18_2013-03-29,2379.79
1_19_2013-03-29,1768.9
1_20_2013-03-29,4729.02
1_21_2013-03-29,9065.08
1_22_2013-03-29,5614.19
1_23_2013-03-29,25581.44
1_24_2013-03-29,5455.8
1_25_2013-03-29,5872
1_26_2013-03-29,4163.38
1_27_2013-03-29,1208.22
1_28_2013-03-29,390.74
1_29_2013-03-29,1952.62
1_30_2013-03-29,2370.66
1_31_2013-03-29,2030.88
1_32_2013-03-29,6974.93
1_33_2013-03-29,5426.03
1_34_2013-03-29,15369.77
1_35_2013-03-29,1654
1_36_2013-03-29,1106.03
1_37_2013-03-29,2893.65
1_38_2013-03-29,88138.04
1_40_2013-03-29,55272.9
1_41_2013-03-29,689
1_42_2013-03-29,8264.77
1_44_2013-03-29,3926.24
1_46_2013-03-29,18820.91
1_48_2013-03-29,1573
1_49_2013-03-29,2225.37
1_52_2013-03-29,1904.58
1_55_2013-03-29,11695.12
1_56_2013-03-29,5974.74
1_58_2013-03-29,1840
1_59_2013-03-29,194.98
1_60_2013-03-29,827.2
1_67_2013-03-29,3364.06
1_71_2013-03-29,2153.56
1_72_2013-03-29,29229.1
1_74_2013-03-29,10969.83
1_79_2013-03-29,27676.43
1_80_2013-03-29,19276.87
1_81_2013-03-29,30941.49
1_82_2013-03-29,21963.11
1_83_2013-03-29,5100.1
1_85_2013-03-29,4451.85
1_87_2013-03-29,48475.66
1_90_2013-03-29,84392.18
1_91_2013-03-29,60412.71
1_92_2013-03-29,106479.586
1_93_2013-03-29,67092.89
1_94_2013-03-29,62287.53
1_95_2013-03-29,106479.586
1_96_2013-03-29,37654.84
1_97_2013-03-29,38014.81
1_98_2013-03-29,12702.86
1_99_2013-03-29,230
1_1_2013-04-05,76475.58
1_2_2013-04-05,37164.74
1_3_2013-04-05,8534.77
1_4_2013-04-05,41566.55
1_5_2013-04-05,25492.21
1_6_2013-04-05,4976.23
1_7_2013-04-05,17500.24
1_8_2013-04-05,28813.68
1_9_2013-04-05,13107.27
1_10_2013-04-05,20901.15
1_11_2013-04-05,12910.23
1_12_2013-04-05,11947.03
1_13_2013-04-05,43746.89
1_14_2013-04-05,10800.73
1_16_2013-04-05,41926.36
1_17_2013-04-05,8128.57
1_18_2013-04-05,13527.44
1_19_2013-04-05,1768.9
1_20_2013-04-05,4844.73
1_21_2013-04-05,7309.95
1_22_2013-04-05,7171.34
1_23_2013-04-05,25581.44
1_24_2013-04-05,5554.83
1_25_2013-04-05,5101.56
1_26_2013-04-05,7718.13
1_27_2013-04-05,830.73
1_28_2013-04-05,390.74
1_29_2013-04-05,2805.44
1_30_2013-04-05,2208.42
1_31_2013-04-05,561.31
1_32_2013-04-05,7889.12
1_33_2013-04-05,6395.77
1_34_2013-04-05,15369.77
1_35_2013-04-05,1706.35
1_36_2013-04-05,793
1_37_2013-04-05,2992.74
1_38_2013-04-05,68189.72
1_40_2013-04-05,38723.6
1_41_2013-04-05,301
1_42_2013-04-05,7163.58
1_44_2013-04-05,3926.24
1_46_2013-04-05,20821.69
1_48_2013-04-05,1573
1_49_2013-04-05,3578.03
1_52_2013-04-05,2115.35
1_55_2013-04-05,11695.12
1_56_2013-04-05,8454.35
1_58_2013-04-05,2030
1_59_2013-04-05,183.24
1_60_2013-04-05,1098
1_67_2013-04-05,3125.81
1_71_2013-04-05,1370.95
1_72_2013-04-05,27284.66
1_74_2013-04-05,10969.83
1_79_2013-04-05,48373.55
1_80_2013-04-05,21007.2
1_81_2013-04-05,32117.05
1_82_2013-04-05,21963.11
1_83_2013-04-05,5715.09
1_85_2013-04-05,3539.81
1_87_2013-04-05,68503.09
1_90_2013-04-05,99607.16
1_91_2013-04-05,69193.16
1_92_2013-04-05,106479.586
1_93_2013-04-05,79792.12
1_94_2013-04-05,65343.75
1_95_2013-04-05,106479.586
1_96_2013-04-05,37654.84
1_97_2013-04-05,36028.46
1_98_2013-04-05,13146.9
1_99_2013-04-05,380
1_1_2013-04-12,76475.58
1_2_2013-04-12,32736.25
1_3_2013-04-12,6870.69
1_4_2013-04-12,36586.52
1_5_2013-04-12,29345.72
1_6_2013-04-12,1877.9
1_7_2013-04-12,17500.24
1_8_2013-04-12,28233.04
1_9_2013-04-12,11854.68
1_10_2013-04-12,18786.18
1_11_2013-04-12,15604.42
1_12_2013-04-12,12565.06
1_13_2013-04-12,43746.89
1_14_2013-04-12,8347.21
1_16_2013-04-12,41926.36
1_17_2013-04-12,11684.73
1_18_2013-04-12,1060.86
1_19_2013-04-12,898.75
1_20_2013-04-12,4844.73
1_21_2013-04-12,7020.8
1_22_2013-04-12,5901.71
1_23_2013-04-12,19922.66
1_24_2013-04-12,5164.1
1_25_2013-04-12,6724.13
1_26_2013-04-12,7718.13
1_27_2013-04-12,830.73
1_28_2013-04-12,855.23
1_29_2013-04-12,1790.44
1_30_2013-04-12,1797.26
1_31_2013-04-12,780.92
1_32_2013-04-12,6786.52
1_33_2013-04-12,5909.09
1_34_2013-04-12,14492.12
1_35_2013-04-12,1706.35
1_36_2013-04-12,757
1_37_2013-04-12,2566.42
1_38_2013-04-12,53238.93
1_40_2013-04-12,35038.69
1_41_2013-04-12,532.5
1_42_2013-04-12,8345.37
1_44_2013-04-12,4480.61
1_46_2013-04-12,18666.06
1_48_2013-04-12,109
1_49_2013-04-12,3240.52
1_52_2013-04-12,2169.68
1_55_2013-04-12,11695.12
1_56_2013-04-12,8498.87
1_58_2013-04-12,1685
1_59_2013-04-12,183.24
1_60_2013-04-12,918
1_67_2013-04-12,3383.76
1_71_2013-04-12,1370.95
1_72_2013-04-12,30480.55
1_74_2013-04-12,10969.83
1_79_2013-04-12,31338.33
1_80_2013-04-12,19943.94
1_81_2013-04-12,32122.26
1_82_2013-04-12,21963.11
1_83_2013-04-12,8761.59
1_85_2013-04-12,3618.6
1_87_2013-04-12,49906.28
1_90_2013-04-12,93174.12
1_91_2013-04-12,67677.85
1_92_2013-04-12,106479.586
1_93_2013-04-12,84485.05
1_94_2013-04-12,62767.87
1_95_2013-04-12,106479.586
1_96_2013-04-12,38391.46
1_97_2013-04-12,40785.39
1_98_2013-04-12,13146.9
1_99_2013-04-12,40
1_1_2013-04-19,16976.19
1_2_2013-04-19,32736.25
1_3_2013-04-19,6971.23
1_4_2013-04-19,36586.52
1_5_2013-04-19,29345.72
1_6_2013-04-19,2984.21
1_7_2013-04-19,16847.09
1_8_2013-04-19,27351.02
1_9_2013-04-19,11854.68
1_10_2013-04-19,18932.86
1_11_2013-04-19,19358.67
1_12_2013-04-19,12565.06
1_13_2013-04-19,43746.89
1_14_2013-04-19,7827.6
1_16_2013-04-19,41926.36
1_17_2013-04-19,7640.43
1_18_2013-04-19,1167.11
1_19_2013-04-19,1768.9
1_20_2013-04-19,4844.73
1_21_2013-04-19,7223.96
1_22_2013-04-19,5764.52
1_23_2013-04-19,20768.42
1_24_2013-04-19,3328.23
1_25_2013-04-19,7737.72
1_26_2013-04-19,4163.38
1_27_2013-04-19,577.03
1_28_2013-04-19,742.48
1_29_2013-04-19,1963.12
1_30_2013-04-19,2397.1
1_31_2013-04-19,787.38
1_32_2013-04-19,5816.96
1_33_2013-04-19,4749.75
1_34_2013-04-19,14492.12
1_35_2013-04-19,1728
1_36_2013-04-19,1146
1_37_2013-04-19,2468.8
1_38_2013-04-19,52403.62
1_40_2013-04-19,35538.1
1_41_2013-04-19,571.5
1_42_2013-04-19,9272.97
1_44_2013-04-19,3926.24
1_46_2013-04-19,19333.35
1_48_2013-04-19,109
1_49_2013-04-19,2061
1_52_2013-04-19,2205.26
1_55_2013-04-19,9311.12
1_56_2013-04-19,8498.87
1_58_2013-04-19,1685
1_59_2013-04-19,183.24
1_60_2013-04-19,999
